X Y
9.572741116722359722e-01 3.071226992079141294e-01
2.213908238599560097e-01 1.101092108403080028e-01
3.324241363633483326e-01 3.844254020606294731e-01
1.813831212732599507e-01 2.425833523388973845e-01
5.918156428481227138e-01 4.846698669348026289e-01
2.900043950072312970e-01 5.046652974176518702e-01
6.050171617314911154e-01 6.770816378378441414e-02
8.049976400932297160e-01 2.957011604839656638e-01
5.734270897977089554e-01 2.770163310132143231e-01
9.990061923871945693e-01 7.631141476484705199e-01
5.909855897372859879e-01 4.560979262064864814e-01
8.524167322824919291e-01 2.166126732524209508e-02
3.675952011037720846e-01 4.050951940176272803e-02
1.772490116209444189e-01 3.241333973511471012e-01
2.835492352758193224e-01 1.412850688097200269e-01
6.264607007710933928e-01 3.788582360472118049e-01
6.785639942556117576e-01 4.085241703836407501e-01
4.935088535422913480e-01 5.458870765049919083e-01
6.199430940197121487e-01 4.272612195599444496e-01
3.102359310599112074e-01 2.852628790938126491e-01
4.431636956606600508e-01 6.928405663658031566e-01
2.432918287174741234e-01 2.782668598393260861e-01
1.846253443114399539e-01 8.094011822853207638e-01
9.817564529103173232e-01 9.074779908341020773e-01
4.465293021773202309e-01 5.963873266161003883e-01
1.532985826728905376e-01 8.405303010629832094e-01
6.331509011321934111e-02 1.150146528549165215e-01
1.745863900806532421e-01 6.187691219744884119e-02
5.161250578066901573e-01 3.792094208841831904e-01
9.150941474492533256e-01 4.825997920516887918e-01
3.670655414911627723e-03 8.142015521900431985e-01
2.975413042425566479e-01 3.197946553545131243e-01
7.053818592980269919e-01 8.799888844078234129e-01
9.277559760555867951e-01 2.758024022075403758e-01
5.296939167643718305e-01 4.370075044914291107e-01
6.244591519158877446e-01 1.099789525340038043e-01
9.453328205839801601e-01 9.923257668318827829e-01
6.574846671722900382e-02 1.609846021124450299e-02
6.817654645665259805e-01 3.890383991755066440e-01
2.626161554572501444e-01 6.289672043947955871e-01
9.810967114121350585e-01 6.645032708763936036e-01
7.984771246111830312e-01 3.603240284640618629e-02
1.197008922617545101e-01 7.466849680505490694e-01
6.488071818648775135e-01 8.841732673911858464e-01
4.307887842950769430e-01 5.932942132670820934e-01
1.450468267517984744e-01 1.394175458009653257e-01
3.249182993123878038e-02 7.396483078831140867e-01
3.929881247591215931e-01 8.037579553121042553e-01
3.158604347754178088e-01 1.355570038228611773e-01
5.470165900924079949e-01 8.014281876531567095e-01
9.568026643940198417e-01 6.195481676884115885e-01
1.218555768612759049e-01 1.523835022179512722e-01
4.939853277646449881e-01 8.569491261555262085e-03
7.175754782972791901e-01 4.290509969160466452e-01
8.192532218910679731e-01 6.420634770000833713e-01
1.455266942258989227e-01 1.495098646422795552e-01
5.731997961946402320e-01 8.199440030599198792e-01
4.150259610832163215e-01 8.336539128595651382e-01
5.592067955167245863e-02 4.085147952990636488e-01
9.122885980021234742e-01 9.177688233335120627e-01
7.769575796132102141e-01 9.456999029062833628e-01
3.111763042425718107e-01 4.628320020862151107e-01
4.291679142960518334e-01 1.131862577605915465e-01
7.577880496626979712e-01 1.055505211906152541e-01
8.001661816394400883e-02 9.441572807731632988e-01
1.076738327498134584e-01 2.091814762512231862e-01
3.239501570256290153e-01 1.106797974679522012e-01
1.550041800763203304e-01 2.614592774026046618e-01
1.883003863919643361e-01 6.473559152144106044e-01
7.777795893269198180e-01 4.853228262397822901e-01
3.742316441624193857e-01 1.970701783378853156e-01
4.488976508243847086e-01 6.965019078030432187e-02
3.605141139032940201e-01 3.602671937072736696e-01
5.078269986219113852e-01 5.454273949556984746e-01
3.836348646811899021e-01 4.836524379186977196e-01
1.784350785452094579e-01 4.575949769641204368e-01
3.931523362919593367e-01 9.427241476120684638e-02
5.934008650143762775e-01 8.526740945756291490e-01
1.303608528353488172e-01 9.484578242813161975e-01
2.639183079749899408e-01 8.183700488953875585e-01
3.706643469862780371e-02 3.841209518153754221e-01
2.060478787963521130e-01 2.529483874991002024e-01
6.558741218077265289e-01 4.554600451492232249e-01
9.440352116587872322e-01 5.486045401028672996e-01
3.584612504825435142e-02 2.529454300627953511e-01
2.011892285275733716e-01 3.948250457949904479e-01
8.400596133843126756e-01 2.725723279740354110e-01
6.455056768169474823e-01 9.564720328757837509e-01
5.452090334816760420e-01 4.082772085125687678e-01
7.511248872204867588e-02 8.865830564281386161e-01
5.952816357014877324e-01 1.794722976761422562e-01
5.865483816882149926e-01 4.744707142348262296e-01
5.947275945896747240e-01 9.823762031161059616e-01
3.495444744438311879e-01 7.851173656593117833e-01
6.606975464754871741e-02 1.294113240883942861e-01
8.617005977999030453e-01 5.909856992131612419e-01
2.801319697965135580e-01 4.814737186419066894e-01
8.817028106443223212e-01 4.419074130711766468e-01
2.077474627190019074e-01 9.841633334968448166e-01
9.662723247667989179e-01 9.576320900975968664e-01
6.680772171960336347e-01 7.509519220976313969e-01
8.319736634096031036e-02 8.243307851699586131e-01
7.806325982134902919e-01 8.261997278320949434e-01
6.042177835142735765e-01 6.734449693724063879e-01
2.170824528118993069e-01 3.822324530695331291e-02
9.119069828288499657e-01 8.973250384113007350e-01
6.976821642858563877e-01 5.122047446637831847e-01
1.759700974748470426e-01 3.303648304346904485e-01
5.557435237937039529e-01 3.059935112834687443e-01
3.870057227247488685e-01 1.067866400266693772e-01
1.102955065812094571e-02 4.926676329716322966e-01
6.822063294505902320e-01 2.882053066646674822e-01
4.698898763489107733e-01 8.766559772206364842e-01
1.285514880648132019e-01 4.454022279009033358e-01
2.739348824438030405e-01 8.843146618780959312e-01
4.288543149674296506e-01 4.083819289433942012e-01
8.618563648925787746e-01 6.813001470329356213e-01
2.536334661870635054e-01 9.143248304161378792e-01
6.066386229311351297e-01 4.889944721034422681e-02
3.220591474118204012e-01 9.009877024367524134e-01
6.763707706632610117e-01 4.880446146722648981e-01
5.465198566320725870e-01 8.794246110335106614e-01
1.840417955065569711e-01 9.483072543481317895e-01
9.676125347176125491e-01 6.418924896654334411e-01
3.405107571917526110e-01 9.503320253920630734e-01
4.815852005533564073e-01 2.989368917408117277e-01
7.284084973270198438e-01 5.034669468281446347e-01
7.210474316047591481e-01 1.907296998472531868e-01
7.932025815355046028e-01 9.826773450022291412e-01
4.104158757365120591e-01 2.194900809992854640e-01
2.531511525202498891e-01 1.260395713027904208e-01
5.878429788780900056e-01 9.535491034780456676e-01
3.767553256479038160e-01 3.992520109208107515e-01
7.226736582068978842e-01 9.860013806139544812e-02
1.867360604215979603e-01 3.444512518166350512e-01
6.857852955172512033e-01 6.816037904771423683e-01
2.053707237286401810e-01 1.745235926125129344e-01
8.383400738134201280e-01 3.994440356387214397e-01
5.998328053227575118e-02 5.893682912669462315e-01
5.430443707224017480e-01 7.568938543501279037e-01
1.998056480762331333e-01 6.004100747813608807e-01
8.474669129013973068e-01 3.598316252997207920e-01
4.887951305502622468e-01 1.665325606339262965e-02
4.946064300241689304e-01 6.984228377019607859e-02
4.366443487242899213e-01 8.548194671845128489e-01
2.532317780967796583e-01 4.612919440407625693e-02
8.616455573680530389e-01 6.525382090199792762e-01
2.754475854283626735e-01 6.876587674689033092e-01
5.397878893150933610e-01 3.438317973166579167e-01
6.311711851046343247e-01 3.143964501374479914e-01
1.597561222526479030e-01 4.041515195880371891e-01
2.186193972033080302e-01 4.341805194135575086e-01
7.945921233547335039e-01 9.026590221535326641e-01
7.431647231905993412e-01 6.303022703955480921e-01
8.128391763903235478e-01 4.009311276991361916e-01
9.790488812667704766e-01 3.783671643485700953e-01
5.701881896753301371e-01 2.892580199092148474e-01
4.149855419521979449e-01 3.126845123294178519e-01
4.400659271406719419e-01 8.237238318164370465e-01
1.661993994365620342e-01 2.129161688633125493e-01
7.030336221326533019e-01 4.846815932066486088e-01
2.162207353110526808e-01 1.626249384939905118e-01
5.124852960170017679e-01 9.938401313101714596e-01
8.885637877293304232e-01 4.894117141311190577e-01
5.187602947199110304e-03 3.317352756531559699e-01
9.593349347631967561e-01 2.808850594764070729e-01
8.101777317292786496e-01 6.353430420621717367e-01
1.317667525834903541e-01 7.264252697051383212e-01
7.685295883142575502e-01 4.377586372347652688e-02
8.404896028855863843e-01 5.993133398352030738e-01
2.538547397450475751e-01 6.328664698659883792e-01
6.104997426732514665e-01 9.773363087127946436e-01
2.807453320351703807e-01 6.002582522110856411e-01
7.224537114539846261e-01 4.566473947689252411e-01
2.899655401962882850e-01 9.027698303967232052e-01
1.537284504169148525e-01 6.867776281671080785e-01
9.431228827758914024e-01 4.892788488465626973e-02
5.583130967284527513e-01 7.546675939758270557e-01
2.855806602014056006e-01 9.594524487257967138e-01
2.440859318639440056e-01 3.116421279793668564e-02
8.562506133195522118e-01 9.677884937377674301e-01
5.607461740897692337e-01 6.093089956832825616e-01
1.914764861861809608e-01 9.915755003668077494e-01
6.687426536632409269e-01 2.775414776439353304e-01
5.497463426038694534e-01 6.327476610889010145e-01
4.289177212842060216e-01 8.721940698024914784e-01
4.427271981879199458e-03 3.024593189185231790e-01
1.230083280887600550e-01 1.442752646469104283e-01
9.974342303511077867e-01 8.394492800271063926e-01
5.724980954530953792e-01 9.750046440434388950e-01
9.038093750061633180e-01 9.933664929160209711e-01
9.408789902431060614e-01 5.525474642491957633e-01
8.786984987160830762e-01 9.749520752481442010e-01
9.372115127374859300e-01 5.359003526232102299e-01
2.452629505437131652e-02 1.378419918624618212e-02
3.016437984388258275e-01 9.129542598360639305e-01
6.163632530121155861e-01 9.561177238188300898e-01
9.326048428089784847e-01 6.823672065466712677e-02
1.213939202365987846e-02 2.088234695696865595e-01
8.733026176252459694e-01 3.141048575357795469e-01
2.880503802998913843e-01 7.373285608267772240e-01
5.427694325076284354e-01 5.378278368099631557e-02
9.708365467087015643e-01 4.386330361378419918e-01
5.751594924534576547e-01 1.976858571580845103e-01
8.569783719012654677e-01 9.428335280858113343e-02
9.972016902298060925e-01 3.352501653726418507e-01
9.361495451800015966e-01 1.910908395058154019e-01
8.006353707634797923e-01 9.445607982249304424e-02
3.014343323994249646e-01 6.631494163718333335e-01
1.822569234056383713e-01 8.571352466519290836e-01
1.066541665575548858e-01 8.434140825060916224e-01
5.645774560226002325e-02 3.151939027712481467e-01
4.202867473772153861e-02 9.067820531808420403e-01
6.221469695772124942e-01 1.018575593585854255e-01
9.245818489200532397e-01 2.360884012497086459e-01
6.029312857168066531e-01 4.214018550231092286e-01
9.149153997715921971e-01 9.029507730683953293e-01
3.361896938981001615e-01 2.490365315812259617e-02
3.076589883827951510e-02 9.587713801993582585e-01
9.051758086256269653e-01 5.963512994857520511e-01
7.254047205624132300e-01 8.607460339712591502e-02
9.761890163049957714e-01 7.809021175674456527e-01
3.109657475166917040e-01 6.224542770844765371e-01
7.844884880580244024e-01 4.160519656839637426e-01
1.253138013312546928e-01 3.457602324907999014e-01
3.184477934789320397e-02 9.003326556358598465e-01
9.351929084616406040e-01 8.535126775540469168e-02
2.930331788606929111e-01 7.758720242443385429e-01
8.181760123053173350e-01 6.235809783338289725e-01
6.496353626242150625e-01 3.912432445801796721e-01
5.313168138907262694e-01 5.151424456924045270e-01
1.474941603018476988e-01 4.878477022158120846e-01
6.591756904581869136e-01 5.469620539640163148e-02
8.608840567538161848e-01 9.816601269515977668e-01
2.357171773364034051e-01 7.751343843109315124e-01
4.160587694277406712e-04 1.867871089533884588e-01
5.700625657268132418e-01 4.927614804151712047e-01
4.218026733291299069e-01 2.991161024316845163e-01
8.877691007375037024e-01 4.929147076987561160e-02
4.517138454198413866e-01 2.353402903357771914e-01
4.746407286555071048e-01 4.678552626874014075e-01
2.071290440580555448e-01 5.756344103139463542e-01
3.594071508448688501e-01 7.235530549675741607e-01
9.392586007207276433e-01 6.605454036187778932e-01
1.840253965042849549e-01 1.856743236582364398e-01
2.409851273738331523e-01 9.395128623468917972e-01
7.399425691254660764e-01 8.109981694047440071e-01
8.468460212882575888e-01 3.624271841017441265e-01
1.906439088504816581e-01 7.371532321680132060e-01
2.886030444279519269e-01 3.712346162243232994e-01
9.563408762927450013e-01 1.435490511884761622e-01
3.917727672622517421e-02 9.439913242345658873e-01
5.622317532044285304e-02 7.381628384304896873e-01
6.911478689271127740e-01 9.711024705478712438e-01
1.319572702567504141e-01 3.683795922417297808e-01
6.706264334908047520e-01 7.575808717185968932e-01
7.214935920353851007e-01 9.514866644477759650e-05
5.354932632712200435e-01 1.901387444933477777e-02
5.022016668117222915e-01 6.813254796283791936e-01
6.358398958375612864e-01 5.559563125981494824e-01
1.339501680525162497e-01 3.233948128450122583e-01
7.921507344145229945e-01 9.141344836676901231e-02
1.737817850150252807e-01 9.191346729170604135e-01
7.519960726075105573e-01 9.153326132343680976e-01
8.516687359471575292e-01 8.795264577376414872e-01
7.321732851696629574e-01 5.290475663292047992e-01
9.526918482164756785e-01 7.603897402526224036e-01
1.168017326419965585e-01 2.078032655506313331e-01
8.620437229338836493e-01 1.376923441577175833e-01
5.412725624524578061e-01 7.192052446740458960e-01
5.231777379428326213e-02 1.805790564331171133e-01
8.027611969053884966e-01 7.845341793352778037e-01
4.250934445643579362e-01 8.743351236044298869e-01
6.737644905612206747e-01 2.991280353219751831e-01
2.771393024876251943e-01 4.504139481596485250e-01
3.777195113463400755e-01 1.977386043652623604e-01
2.231856029380357986e-01 3.296955153980613007e-01
7.950353784194773565e-01 1.533234315856495389e-01
4.811165023080887782e-01 7.424671494779220282e-01
3.946946910464127489e-01 9.332956616904768410e-01
7.273310178816730920e-01 5.388278271834627819e-01
1.385996996951185389e-01 5.650674006243880942e-01
9.530228747024901415e-01 3.049302095007230262e-01
3.254518087535274162e-02 4.717735520448339548e-01
4.695705314980106460e-01 6.937637938611771471e-01
6.984715234724011568e-01 4.282519344620415724e-01
6.799420945081569023e-02 3.997757462081682478e-01
4.464132530155775491e-01 1.196829774599100782e-01
5.424031445975019405e-01 3.886452466812012618e-01
1.136478624207658550e-01 4.056240424124520905e-01
5.161043566524302628e-01 2.273055357522235642e-01
6.199035570849026344e-01 7.990563003108444029e-01
8.842693463372828244e-01 6.091288601840647576e-01
2.497125775768015421e-01 7.941667422100566753e-01
1.717214545027534456e-02 8.173106629109911925e-01
8.716210488907759624e-01 3.767095001233665696e-01
5.387228568582895782e-01 3.829333456175604278e-01
6.381451914431771621e-01 8.711159376318275971e-01
5.844276690684936382e-01 9.206906839092459105e-01
1.577148810839792414e-01 2.676154142388620372e-01
6.317165825667945267e-01 4.901425239814206636e-01
7.186041395770331741e-01 6.273157532982164275e-01
1.608551641046528369e-01 4.375829442532360725e-01
3.746621797896783068e-01 1.748103592629143277e-01
8.697342748328695805e-02 8.094201112002818999e-02
5.814834837538752632e-01 2.815753911136298360e-01
4.960879574602965469e-01 1.445899353565260892e-02
7.596536986111321887e-01 5.643454082296825991e-01
6.485248829525304126e-01 8.356463994875562573e-02
1.121822758893978866e-01 7.745376280432592075e-01
6.050824623959049076e-01 7.924445937672417450e-01
3.687206490277511461e-01 7.885590265400166388e-01
3.972551406967047560e-01 4.709276740925621985e-01
6.285599237798680239e-01 8.641954894274725962e-01
1.891913791043960957e-01 3.269739143055500064e-01
2.707465460255353840e-02 3.481646710265162703e-01
7.371164241729133426e-02 7.623911987563292136e-03
7.810139229135615313e-02 3.191584106680658284e-01
6.734810506990728252e-01 5.310631873780142787e-01
5.272148990300409288e-01 8.787611055663256954e-01
6.548348682780541496e-01 6.478964290724386066e-01
1.158805081700605699e-01 2.296520020589805089e-01
9.705857954091803297e-01 5.233066798737501246e-01
4.294190575736774873e-01 2.365226994764820789e-01
9.349764878706391391e-01 5.798940856446809233e-01
2.175989238130719983e-01 6.754907834149506130e-01
2.051831103852608251e-01 7.971943444923897948e-01
4.504463173431099143e-01 5.422976408473589860e-02
6.942891147891105952e-01 5.563595060228860856e-01
4.743335283552809756e-01 1.504359541058370997e-01
5.897288704875245369e-01 6.907314311982784005e-01
5.541013732751708387e-01 7.335839774791901302e-01
2.431191642760175409e-01 2.666816169024001093e-01
8.886451644148689599e-01 7.344388179174876630e-01
7.082432533644389405e-01 8.911718142033880907e-01
3.244723294172945360e-01 6.833477260203473236e-01
2.046850362652895550e-01 8.772549125105630896e-01
9.292893307403695680e-01 2.902531808313255635e-01
9.249410205222633463e-01 5.512035211393432332e-01
9.726387533366898097e-02 4.219146487117642064e-01
7.710993488296875586e-01 3.766112692358030145e-01
1.544007115614738357e-01 3.106560120460832852e-01
2.223254870599329358e-01 6.137295029223257536e-01
4.538140723115224873e-02 6.989244767508695499e-02
8.763636009253652492e-01 3.581297782917096661e-01
5.769209839624966918e-01 3.215898623089674668e-02
3.905432389009932947e-02 7.502991345020215697e-02
8.097484344371197462e-01 2.477030959259104437e-01
6.361956362068982296e-01 8.329257653062871469e-01
5.506314612120970509e-01 9.230812420820284636e-01
8.614803321451736107e-02 7.789013286184303109e-01
7.752893572855148463e-01 2.571942352296460177e-01
1.822192434765529390e-01 4.735368756346689523e-01
9.514068353126921007e-01 2.694430378344159216e-01
5.296865715550580500e-01 1.545783917582802536e-01
1.678182093617434090e-01 9.454216817626667213e-01
6.567269281274547010e-01 4.787715410071043953e-01
4.423650622826809098e-01 9.891501217813102320e-01
3.931457233741528778e-01 7.281934424018741137e-01
2.200336155525028925e-01 2.538315150022864009e-01
1.109209545738782943e-01 3.387814852882198302e-03
7.612146840036081441e-01 6.588386433490589500e-02
2.042364897265727119e-01 3.122190335383449034e-01
5.109056931397437662e-02 7.475045061919975975e-01
3.792420289575043624e-01 1.430973399138047997e-01
6.942589996873096414e-01 7.261273518800496207e-01
9.126953774940969044e-01 1.972110010395138335e-01
7.895924606764356257e-01 8.764473913212078582e-02
7.557080492914897141e-01 1.427855290573261104e-01
6.825628523765281397e-02 2.888224259939760064e-01
3.958112753695589570e-01 2.689182221248421767e-01
8.926215845095335499e-01 4.151702956689484747e-02
3.725584487660587030e-01 7.192105588569036589e-01
3.973513047857883951e-01 8.083045843497862482e-01
4.485175802178043014e-02 8.497190629481198298e-01
1.417406987535254625e-01 7.234492779613205249e-01
9.233045259752026279e-01 2.554065698129859285e-02
8.759579781326209957e-01 5.261519471822342364e-01
6.223385453821669300e-01 6.731553536881808020e-01
6.067288428730704952e-01 3.988176087860851871e-01
7.137867036792533426e-01 6.123148621131959679e-01
1.460780376479732245e-01 9.313015778100152131e-01
9.785114467253602788e-01 7.518259503072037830e-01
9.100677819489432219e-01 9.007490043568494587e-01
1.485513555229270866e-01 1.246731853669982293e-01
7.624089275868215498e-01 6.371495441516999980e-01
6.626674497624929216e-01 9.190390360745905873e-01
7.365973328143149423e-02 9.133654569902209808e-01
7.420989195902369939e-01 2.577271178974600563e-01
7.324547972930591788e-01 1.450641484275347892e-01
6.420564326962042712e-01 2.509134517708748735e-01
7.230934127243680010e-01 3.127516177889314575e-01
9.548944374128222057e-01 3.998922560437577767e-01
8.692312639975322552e-01 7.102936967631786613e-01
8.389902636972690342e-02 3.475843028100892296e-01
1.305343154717063525e-01 6.903729749881601929e-01
9.387780211996776814e-02 5.877509562735266924e-01
2.365979190989094816e-01 5.753052514661227690e-01
3.722402697635275315e-01 7.787353379254443597e-01
1.132503754868965373e-01 2.707462667613128593e-01
8.061752606057037696e-02 4.265343609286023074e-01
2.676365546523693517e-01 1.586203319810413070e-01
4.387490492657797336e-02 1.721244625693797436e-01
1.421318339060650970e-01 1.173911636562507965e-01
6.434716122002445138e-01 9.810988943081955238e-02
5.964003382765692418e-01 4.883645733171400050e-01
8.110327123917980829e-01 3.983597417440425392e-01
5.967239973441065271e-01 4.853291149877665411e-01
8.223528766971569537e-01 1.535093016232076391e-01
5.889172889682344758e-01 8.927284212104611427e-01
3.623723271984047312e-01 3.970394551801719185e-01
1.624189427650953865e-01 8.332026625647110940e-01
9.585981520747027806e-01 5.615714961554127971e-01
5.031142983281242653e-01 6.202900776296819130e-01
9.448772558686465706e-01 7.989600620409507137e-01
7.697523719979799672e-01 8.336688841595468746e-01
9.754216784364122539e-01 9.944085119722032573e-01
