X Y
6.278377397200034515e-01 9.938933255529787125e-01
8.603191994780357010e-01 8.606305491457877377e-01
8.490042657515760594e-01 8.191058169652746246e-01
3.435060995129866068e-01 4.026163823665318553e-02
2.230237535173257291e-01 1.247491030003902157e-01
9.864471411854044414e-01 3.012923246755006002e-02
8.003067474431432293e-01 8.500338291730676898e-01
6.824406564212182058e-02 5.462013744360160183e-01
7.910572129414568110e-01 8.637771581809652321e-01
5.748064520807044664e-01 1.309465374548229866e-01
2.949726800995142728e-01 5.834584734640468895e-02
7.697189607845769110e-01 7.534905569492689192e-02
5.876055195954774657e-01 1.783023043356164461e-01
7.118164546454597286e-01 6.695152324041300229e-01
6.811518192449669273e-01 8.175328567005795133e-01
4.637059406811092632e-01 6.685173419598351430e-01
2.365772200461399022e-01 8.655850293010861618e-01
9.052306742696865083e-01 5.542236996122764658e-01
2.327575540942616872e-02 2.304096224057408104e-01
9.856917343400111164e-01 4.475603716963666434e-01
9.601898875098345831e-01 9.879109188764588767e-01
3.810079916546238454e-02 5.315673890758706444e-01
1.692497432180483097e-01 6.165549384458589577e-01
5.281511939365489683e-01 8.081157817614704753e-01
3.547938799304484192e-03 5.697172258494594965e-01
6.515048048460537755e-01 7.448043618841324598e-01
8.806039572621801037e-01 2.158665106013998303e-01
3.140355501310170272e-01 1.129019607585991514e-01
7.640455218658085412e-01 4.796568216149315056e-01
1.378486212463677640e-01 2.304959965122387322e-01
1.494265348004168992e-01 2.628001397867478772e-01
5.875703620422846329e-01 2.524483811888413864e-01
2.328158063615543005e-01 2.280281500267398176e-01
7.160208651943529290e-01 2.071957024244215351e-01
3.961171654423509825e-01 6.148844548775405094e-01
8.075732318536607002e-01 3.029161306256370478e-01
2.872520815582881859e-01 5.268900672310842248e-01
6.129714557063103975e-02 7.386774634888102486e-01
2.534017952038123411e-01 1.479833597385390442e-01
2.403598048201663895e-01 1.276722717203142565e-01
1.960038742098242359e-01 1.772736665410552526e-01
8.101017956089021643e-01 4.888222593606857957e-01
4.962003121837950115e-01 7.633876808675541525e-01
3.782428704669676955e-01 5.927797917404259431e-01
6.175199656038172780e-01 4.628700054764114391e-01
2.364535229305734232e-01 9.052535201068165893e-01
1.955119482850717905e-01 2.065610633411884001e-01
9.636885882847611162e-01 7.688631462248971538e-01
9.166116980343494980e-01 7.123326646295113918e-01
9.641707562263033271e-01 5.014009101833427628e-01
2.041189245210315306e-01 4.257864747194654020e-01
9.301211002001232853e-01 8.042965489737865514e-01
3.204766909163432320e-01 4.457330167752733274e-01
7.896723185912504217e-01 5.001056229401852349e-01
3.699902120710393261e-01 1.962406161526840664e-01
6.117487566572001878e-01 1.264689276191313105e-01
9.766550974669646612e-01 8.139778840071898447e-02
3.228813809978656746e-01 8.656574705813757653e-01
8.682171557868438860e-01 6.257448255906314927e-01
1.913309383432648669e-02 1.732019578852663777e-01
2.238087210479414724e-01 8.777377168851676625e-01
6.286975325634325262e-02 8.743958347092104511e-01
6.522000195487314134e-01 5.353579853468977134e-01
3.349394367839751974e-01 4.306223359223951830e-01
9.530928449982000172e-01 7.555288150494265942e-01
9.836476586852953563e-01 8.731999962038112795e-01
2.547336094090739689e-01 5.641656082256518712e-02
1.839939442731158836e-01 6.376674246235630727e-01
8.895534504349367211e-02 4.959969689501014800e-01
3.300572777974078997e-01 9.804644746084789642e-02
3.522355905872238679e-01 5.612132421151220241e-01
4.061285224980488717e-01 8.707668340911917104e-01
5.241285694932040773e-01 5.098366383742236607e-02
6.288445661987295265e-01 2.151309726037261560e-01
3.636854500415259706e-01 5.983327168525209849e-01
4.855025496683947894e-01 1.529357701353701859e-01
3.692631102409948962e-01 9.579767276922085406e-01
7.499167297472940641e-01 9.445092237693345494e-01
4.415016637670908795e-01 5.514724248410807217e-02
3.067578506172879971e-01 3.408694300804142596e-01
2.699336750917188388e-01 9.973750031920053383e-01
4.447103805533677567e-01 5.499516692360062464e-02
9.459920591064262529e-01 3.761527511778153254e-01
4.725172739754697204e-01 1.405529450065392538e-01
4.913703348347341349e-01 8.367476745774502511e-01
9.134173454317258134e-01 9.265413227265406615e-01
5.872289557286821671e-01 8.665074016084661768e-02
2.581523411464659024e-02 2.615358468188353491e-01
8.300872199939192120e-01 5.093858368457692132e-01
2.225613965640773628e-01 2.957018581375748800e-01
9.043225904395753023e-01 5.712933236205490761e-01
2.771071117212609014e-01 3.705622827042187595e-02
7.999345172393610426e-01 5.967812127400267119e-01
9.960861789693911117e-01 4.773882129625361959e-01
3.031174567581877977e-01 8.333343203597514126e-01
3.175700777851669931e-01 8.815508184990908935e-01
4.272883877086539606e-01 5.392901190761122399e-01
9.413446017381433828e-01 3.718284801517635074e-02
1.122684513727456590e-01 6.214441704281661316e-01
5.505217486179403430e-01 4.450788938544847362e-01
6.614846843284727385e-03 5.967002296494799962e-01
8.989608522182348516e-01 2.249045179616913082e-01
1.545537178927183231e-01 1.437406939994836375e-01
3.533498472342527785e-01 6.088962699165647585e-01
2.159589879601661044e-01 3.080890091011032617e-01
8.709642393359248169e-01 9.765935324672966322e-01
5.352572675816431591e-01 6.393274619694222505e-01
2.699950091714454770e-01 5.547491047412068665e-01
7.360437469740399585e-02 5.858156341243022647e-01
5.718126365890974228e-02 8.369886869648055505e-01
3.746043923065044412e-01 3.262105203235661222e-01
8.692253454740825891e-01 8.812095693649809602e-01
3.266673100391088713e-01 1.105100350735211956e-01
8.297269444836852248e-01 9.365153217048466372e-01
3.448123505983236026e-02 4.140274965926602491e-01
3.177258682123129674e-02 4.893936577044314395e-01
3.576987344783795209e-01 6.068430744899044882e-01
8.532532983613098088e-01 3.709920578637292410e-01
1.235457112238971256e-01 7.742897651427264050e-01
8.154897001263331502e-01 9.781278267312617514e-01
2.099314156408493837e-02 1.633177339316893573e-02
1.384207940272892401e-01 2.419954182699235457e-01
4.252103957659086886e-01 7.425419195007431084e-01
3.017512746730072193e-01 4.381916323664515334e-01
8.012119999925373381e-01 8.292336038276763022e-01
4.702112152783195498e-01 2.317709983703967191e-01
7.712285785981852770e-01 3.173511504581914000e-01
7.348985603959908852e-01 4.837378707845862991e-01
3.508487079698541233e-01 4.092448147006413350e-01
5.801944219642343192e-01 4.235635499764999201e-01
5.936882896174373592e-01 9.896933248339545575e-01
8.918387217294926339e-01 1.566044067149410246e-01
2.513799524141455688e-01 8.266034013896605970e-01
8.904593205667653555e-01 1.410940363919401808e-01
9.893963211888279208e-02 7.524518021161725745e-01
3.670604021586276744e-01 6.887957051377994189e-01
2.302172424684592045e-01 8.398919326627241055e-01
9.865072593122909961e-01 1.786659729176243161e-01
2.899452837481293344e-01 1.128990478586733293e-02
6.574008665277102370e-01 1.791113186133419521e-01
5.472462762522427582e-01 3.457969189400196264e-01
3.046359124149505826e-01 2.703047534798641571e-01
9.999765057774725463e-01 6.336811433712598030e-01
3.275777915235613680e-01 7.802722969000464026e-01
8.175833875240282600e-01 1.841593300328613347e-01
3.433983608657682485e-01 8.771517178632800560e-01
4.900176762276109432e-02 1.987128584400946751e-01
5.995963327969482393e-01 7.488894448024043804e-01
7.177204509891165207e-01 5.161967145618585606e-01
7.023765321832385888e-01 7.699288096694467676e-01
8.170524554151613605e-01 3.652655278313676757e-01
8.740009553802109421e-01 9.191648432451204886e-01
5.208352593403555719e-01 9.243956361926364274e-01
2.296547730611608884e-02 6.144968462720161728e-01
8.072446466956612054e-01 5.731484991265400897e-02
3.819048813315815138e-01 6.393664877484247500e-01
1.137348017002367540e-01 7.752133719943390400e-01
6.608927135196071001e-01 9.277454915979738148e-01
1.600318538457405904e-01 6.975012749341757967e-01
5.890334128473861952e-01 4.326537605448382839e-01
7.037689932970976336e-01 5.845621214853596870e-01
2.582787097341108229e-01 1.192178913165874432e-01
2.622038658649443743e-01 9.775237136272855176e-01
5.748811546392929017e-02 8.645609860801930502e-01
2.379197561601603672e-01 4.880752046452678794e-01
5.898361637671201141e-01 2.952137967319249379e-01
6.409720573679615896e-01 3.190259419472933899e-01
3.761080520233619495e-01 4.709204849378634261e-02
4.058910952594761978e-01 7.356192929731775187e-03
5.092412898575984226e-01 8.100345596495828193e-02
1.400519131267442541e-01 1.113116160362057627e-01
5.630319605924121174e-01 5.222281070420230487e-01
4.307750739656601713e-01 5.089201182804333756e-01
1.571752894787288302e-01 5.288850853232840432e-02
7.739553025932415231e-01 7.063605909659763649e-01
8.709639562239557264e-01 6.832030916314687508e-01
2.056758397526627924e-01 1.433405236109450698e-01
3.235207906011459134e-01 6.461783755756704828e-01
3.721405590609742076e-01 2.560088434883601716e-01
5.763083017863670499e-01 3.862150904857498679e-01
8.119750605870746929e-01 2.333312507236245947e-01
2.048693753468141532e-01 4.173437221786137075e-01
7.792705937701014385e-01 5.589232778344773722e-01
4.804064982161176944e-01 3.507710568275655971e-01
6.718782621095830132e-01 9.773184080996806244e-01
3.355862972408635292e-01 5.960929290150597248e-01
6.145986320173945083e-01 2.643846062817594156e-01
7.407580603575105727e-01 2.529442576861812286e-01
7.924978696245771337e-01 9.862586099912274973e-01
7.139337448818271481e-01 5.957343162273432968e-01
6.396362974760338993e-02 4.406512853370647687e-02
1.495216749539526324e-01 6.871097337857243748e-01
7.686467339955890266e-01 3.705869231721392598e-01
4.432650368883259695e-01 8.691983969889436334e-01
8.770618860798644612e-01 2.447861450478489020e-01
4.019780210917526242e-01 6.838233866839038555e-02
4.297742265604675982e-01 8.061730857328552879e-02
9.109335092424758473e-01 2.372463357904684988e-01
6.924098450364448709e-01 9.155047268569606045e-01
2.238633705215349323e-01 6.209415864786063111e-01
4.975141448245774534e-01 6.353798257398381999e-01
6.268460798832715675e-01 9.355634387210041147e-01
5.130345164957996751e-01 8.920272248653066116e-01
9.039460068640819967e-01 8.629065284870360841e-01
3.623055905583486558e-01 5.664876912578024060e-01
1.877811860167628577e-01 9.767916461173944409e-01
6.774008274747111980e-02 7.716054760662464096e-01
1.300751936236793638e-01 3.041741557687063224e-01
9.591767534813046003e-01 4.321038574515752018e-01
4.504213166513334476e-01 8.644239967333285923e-01
1.482955823324249023e-01 7.240201237454411132e-01
8.835867850760035225e-01 6.921153510945534659e-01
9.930625013329382744e-01 9.530186494089869509e-01
1.530343327772334394e-01 8.952503646581416730e-01
8.544443257921086055e-01 1.860976872483625089e-01
8.175340342259820314e-01 4.604795498831297795e-01
2.836474002557863860e-01 3.071783065309519056e-01
